buyer_id,first_name,last_name,phone_number,email,budget,preference,status,buyer_agent_id
9527,Samantha,Hyatt,+1 (590) 826-9307,Samantha95@yahoo.com,3700,renter,looking,1288
9528,Lynda,Bednar,+1 (709) 352-0376,Lynda51@gmail.com,3200,renter,pending,2421
9529,Robin,Christiansen,+1 (046) 124-5995,Robin.Christiansen@yahoo.com,3580000,buyer,pending,283
9530,Sharon,Gerhold,+1 (740) 456-1814,Sharon_Gerhold74@hotmail.com,3700,renter,pending,2873
9531,Cynthia,Heidenreich,+1 (579) 922-7512,Cynthia_Heidenreich32@yahoo.com,3555000,buyer,inactive,4065
9532,Ignacio,Lakin,+1 (905) 040-7841,Ignacio46@hotmail.com,3305000,buyer,pending,2008
9533,Beulah,Wisoky,+1 (749) 044-1702,Beulah_Wisoky@yahoo.com,4300,renter,pending,3512
9534,Brendan,Satterfield,+1 (136) 349-8231,Brendan78@hotmail.com,2455000,buyer,pending,2594
9535,Tara,Prohaska,+1 (291) 232-8446,Tara_Prohaska@yahoo.com,2100,renter,inactive,906
9536,Valerie,Bernier,+1 (067) 778-4824,Valerie4@gmail.com,4000,renter,pending,434
9537,Claude,Towne,+1 (296) 845-5650,Claude97@gmail.com,2800,renter,looking,846
9538,Josh,Kemmer,+1 (229) 266-5930,Josh_Kemmer18@gmail.com,1880000,buyer,looking,4653
9539,Lillie,McLaughlin,+1 (007) 967-2779,Lillie64@gmail.com,4300,renter,looking,3907
9540,Howard,Hamill,+1 (401) 257-9963,Howard71@yahoo.com,400,renter,pending,2926
9541,Willis,Schimmel,+1 (148) 759-6838,Willis.Schimmel@gmail.com,4880000,buyer,looking,923
9542,Jerome,Buckridge,+1 (689) 757-4259,Jerome_Buckridge@yahoo.com,300,renter,pending,92
9543,Doris,O'Kon,+1 (571) 392-5957,Doris72@hotmail.com,2600,renter,pending,1303
9544,Terry,Gulgowski,+1 (895) 813-9919,Terry49@gmail.com,400,renter,inactive,3738
9545,Bernadette,Leuschke-Conroy,+1 (816) 512-9433,Bernadette27@hotmail.com,1555000,buyer,inactive,626
9546,Lorene,Johnston,+1 (434) 950-4745,Lorene19@yahoo.com,4100,renter,pending,2088
9547,Blanca,Skiles,+1 (033) 180-2369,Blanca_Skiles@gmail.com,1000,renter,pending,163
9548,Ellen,Halvorson,+1 (165) 889-9314,Ellen.Halvorson@hotmail.com,4900,renter,looking,794
9549,Tony,Steuber,+1 (723) 452-0279,Tony_Steuber33@hotmail.com,4400,renter,pending,1779
9550,Martin,Dare,+1 (825) 548-2062,Martin1@yahoo.com,4155000,buyer,inactive,3964
9551,Alex,Runolfsson,+1 (513) 922-6047,Alex.Runolfsson@yahoo.com,1830000,buyer,pending,2260
9552,Wilson,Hartmann,+1 (436) 073-6786,Wilson_Hartmann@gmail.com,2100,renter,looking,4399
9553,Brenda,Kutch,+1 (672) 567-3755,Brenda.Kutch@gmail.com,1855000,buyer,pending,2517
9554,Sherman,Halvorson,+1 (721) 226-2425,Sherman.Halvorson11@gmail.com,700,renter,pending,2221
9555,Elbert,Rogahn,+1 (821) 226-6472,Elbert_Rogahn57@hotmail.com,4100,renter,inactive,1764
9556,Wilbert,Gutkowski,+1 (660) 768-3022,Wilbert_Gutkowski@hotmail.com,4600,renter,inactive,2939
9557,Melody,Beahan,+1 (770) 682-2496,Melody_Beahan72@yahoo.com,4530000,buyer,pending,3202
9558,Mindy,Murazik,+1 (525) 516-6517,Mindy.Murazik59@gmail.com,5000,renter,inactive,2661
9559,Evan,Wolf,+1 (617) 906-0248,Evan.Wolf63@yahoo.com,3880000,buyer,looking,4971
9560,Regina,Runte,+1 (944) 243-6192,Regina_Runte28@yahoo.com,4300,renter,looking,2459
9561,Alan,Marvin,+1 (465) 072-2173,Alan34@hotmail.com,1505000,buyer,looking,3275
9562,Natalie,Stroman,+1 (444) 615-9905,Natalie.Stroman@yahoo.com,2705000,buyer,looking,4906
9563,Harold,Rohan,+1 (932) 699-6094,Harold.Rohan@hotmail.com,4900,renter,looking,2963
9564,Natasha,Quigley,+1 (205) 417-2394,Natasha.Quigley@yahoo.com,2900,renter,inactive,1707
9565,Lola,Walter,+1 (633) 897-4349,Lola.Walter24@yahoo.com,3680000,buyer,looking,1098
9566,Oscar,Wyman-Wilderman,+1 (303) 563-0828,Oscar.Wyman-Wilderman26@hotmail.com,2900,renter,pending,3300
9567,Tasha,Collier,+1 (386) 848-3354,Tasha_Collier88@gmail.com,2030000,buyer,pending,2864
9568,Alison,Gerhold,+1 (331) 279-4700,Alison_Gerhold@yahoo.com,1855000,buyer,inactive,3644
9569,Bennie,Schimmel,+1 (400) 665-1607,Bennie.Schimmel@hotmail.com,3380000,buyer,pending,1390
9570,Julius,Towne,+1 (819) 477-5044,Julius48@yahoo.com,2700,renter,inactive,1460
9571,Josefina,Considine,+1 (892) 234-9117,Josefina_Considine@gmail.com,1600,renter,looking,4902
9572,Ruth,Kuhic,+1 (583) 134-4151,Ruth.Kuhic87@gmail.com,3800,renter,inactive,3418
9573,Wm,Stiedemann,+1 (935) 398-7746,Wm_Stiedemann45@hotmail.com,1400,renter,inactive,3469
9574,Karla,Kozey,+1 (889) 184-8279,Karla63@gmail.com,4500,renter,pending,3749
9575,Andy,Rempel,+1 (677) 150-3697,Andy.Rempel@gmail.com,1000,renter,inactive,4341
9576,Evan,Macejkovic,+1 (138) 744-3950,Evan29@hotmail.com,3600,renter,inactive,3142
9577,Lawrence,Ullrich,+1 (585) 302-3586,Lawrence.Ullrich@hotmail.com,130000,buyer,looking,3863
9578,Heather,Christiansen,+1 (122) 164-6668,Heather_Christiansen43@hotmail.com,4200,renter,inactive,4977
9579,Cecil,Goyette,+1 (903) 855-3212,Cecil_Goyette@yahoo.com,3600,renter,pending,3643
9580,Jaime,Kessler,+1 (754) 516-9978,Jaime.Kessler@gmail.com,4000,renter,inactive,3877
9581,Velma,Nitzsche,+1 (337) 655-0996,Velma_Nitzsche@hotmail.com,1300,renter,inactive,4989
9582,Myra,Terry,+1 (707) 673-3316,Myra.Terry28@yahoo.com,4305000,buyer,looking,768
9583,Max,Boyle,+1 (238) 228-3846,Max33@hotmail.com,2000,renter,looking,4397
9584,Alexandra,Ratke,+1 (535) 118-7496,Alexandra8@hotmail.com,600,renter,pending,3607
9585,Stanley,Dietrich,+1 (401) 079-4650,Stanley.Dietrich45@yahoo.com,3405000,buyer,pending,2438
9586,Charles,Leannon,+1 (719) 455-1179,Charles34@hotmail.com,2300,renter,pending,3870
9587,Herbert,Koelpin,+1 (652) 396-0228,Herbert46@gmail.com,2000,renter,pending,3205
9588,Mildred,Koss,+1 (715) 270-5848,Mildred49@yahoo.com,3400,renter,pending,4161
9589,Jacquelyn,Hessel,+1 (393) 059-3609,Jacquelyn.Hessel66@hotmail.com,5100,renter,looking,2872
9590,Harold,Walsh,+1 (650) 644-8373,Harold94@yahoo.com,1900,renter,pending,3913
9591,Lois,Heathcote,+1 (605) 824-5384,Lois_Heathcote59@gmail.com,2180000,buyer,looking,3171
9592,Pete,Carroll,+1 (568) 457-9060,Pete63@hotmail.com,1800,renter,inactive,255
9593,Jasmine,McClure,+1 (600) 467-2821,Jasmine.McClure91@gmail.com,1100,renter,pending,998
9594,Randolph,Bauch,+1 (585) 032-7306,Randolph68@gmail.com,555000,buyer,pending,3825
9595,Orville,Gottlieb,+1 (411) 414-8866,Orville.Gottlieb9@yahoo.com,2800,renter,looking,1599
9596,Guillermo,Bins,+1 (058) 698-9896,Guillermo.Bins98@gmail.com,3600,renter,looking,4656
9597,Jennie,Gorczany,+1 (889) 027-6321,Jennie_Gorczany5@hotmail.com,2500,renter,inactive,2884
9598,Gail,Pollich-Kuhn,+1 (300) 354-8516,Gail.Pollich-Kuhn@gmail.com,1405000,buyer,pending,572
9599,Stephen,Graham,+1 (801) 937-6605,Stephen13@hotmail.com,1500,renter,looking,3155
9600,Dominic,Kuhlman,+1 (592) 941-4773,Dominic_Kuhlman@hotmail.com,3800,renter,inactive,3948
9601,Eula,Gulgowski,+1 (264) 555-9541,Eula_Gulgowski@yahoo.com,480000,buyer,pending,4730
9602,Gina,O'Keefe,+1 (205) 188-7361,Gina13@gmail.com,280000,buyer,looking,3190
9603,Olive,Torphy-Haag,+1 (826) 478-1994,Olive_Torphy-Haag@yahoo.com,4800,renter,inactive,2978
9604,Nelson,Champlin,+1 (668) 468-4429,Nelson_Champlin@hotmail.com,2255000,buyer,pending,2862
9605,Paul,Pfeffer,+1 (200) 764-0272,Paul72@gmail.com,4980000,buyer,looking,1526
9606,Margaret,Conroy,+1 (119) 273-0017,Margaret41@gmail.com,2600,renter,looking,739
9607,Tracey,Daugherty,+1 (997) 955-0619,Tracey_Daugherty29@gmail.com,2900,renter,inactive,1105
9608,Sylvia,DuBuque,+1 (860) 360-4967,Sylvia59@hotmail.com,3430000,buyer,inactive,932
9609,Tami,Bauch,+1 (338) 934-8556,Tami62@hotmail.com,605000,buyer,inactive,1454
9610,Carole,Williamson,+1 (525) 370-0254,Carole_Williamson5@gmail.com,1600,renter,inactive,1090
9611,Stanley,Kuhn,+1 (233) 441-6950,Stanley_Kuhn97@gmail.com,3000,renter,looking,1581
9612,Doreen,Adams,+1 (705) 852-5198,Doreen70@gmail.com,3100,renter,pending,2541
9613,Helen,Bosco,+1 (477) 683-1496,Helen_Bosco81@yahoo.com,430000,buyer,pending,2270
9614,Blanche,Morissette,+1 (598) 510-8526,Blanche.Morissette5@gmail.com,900,renter,looking,1344
9615,Theresa,Crist,+1 (449) 963-7621,Theresa_Crist8@gmail.com,3300,renter,pending,922
9616,Tyrone,Jacobs,+1 (644) 866-5196,Tyrone65@gmail.com,2400,renter,inactive,1217
9617,Sue,Ward,+1 (175) 202-7880,Sue.Ward@hotmail.com,730000,buyer,pending,2103
9618,Gerald,Reinger,+1 (168) 900-7316,Gerald.Reinger47@yahoo.com,3600,renter,looking,4846
9619,Melanie,Rowe,+1 (549) 286-2154,Melanie.Rowe65@gmail.com,1005000,buyer,pending,1096
9620,Eugene,Hand,+1 (008) 502-4477,Eugene33@yahoo.com,3500,renter,looking,277
9621,Diana,Littel,+1 (749) 024-0307,Diana.Littel@yahoo.com,3300,renter,inactive,1575
9622,Johnnie,Brown,+1 (568) 212-0206,Johnnie5@gmail.com,2100,renter,pending,988
9623,Angel,Harris,+1 (397) 611-5747,Angel73@hotmail.com,2605000,buyer,looking,1291
9624,Natasha,Bergnaum,+1 (268) 935-3667,Natasha.Bergnaum57@hotmail.com,2155000,buyer,looking,3825
9625,Verna,Windler,+1 (470) 690-6482,Verna.Windler@gmail.com,2355000,buyer,inactive,4303
9626,Kevin,Upton,+1 (397) 277-0649,Kevin_Upton@yahoo.com,1100,renter,inactive,4711
9627,Rodolfo,Herman,+1 (831) 393-4964,Rodolfo.Herman@gmail.com,4830000,buyer,looking,3214
9628,Mindy,Schumm,+1 (198) 521-1913,Mindy.Schumm@hotmail.com,1800,renter,looking,3289
9629,Chris,Collier,+1 (364) 200-1721,Chris_Collier52@hotmail.com,4130000,buyer,looking,1798
9630,Chester,Ullrich,+1 (160) 027-4020,Chester_Ullrich32@gmail.com,55000,buyer,looking,2301
9631,Jim,Nolan,+1 (544) 412-1661,Jim.Nolan@gmail.com,2700,renter,looking,896
9632,Levi,Bradtke,+1 (410) 913-6623,Levi_Bradtke12@gmail.com,2705000,buyer,pending,397
9633,Sadie,Kuhic,+1 (744) 218-4898,Sadie.Kuhic@gmail.com,2580000,buyer,pending,2921
9634,Cristina,Robel,+1 (313) 420-3718,Cristina_Robel10@yahoo.com,2055000,buyer,pending,1427
9635,Amber,Leannon,+1 (407) 927-8653,Amber.Leannon74@gmail.com,5000,renter,inactive,3701
9636,Lela,Hettinger,+1 (695) 836-1818,Lela_Hettinger@gmail.com,830000,buyer,looking,2283
9637,Harvey,Halvorson,+1 (120) 481-8472,Harvey63@gmail.com,4980000,buyer,inactive,1111
9638,Francis,Huels,+1 (821) 937-7025,Francis_Huels@gmail.com,2955000,buyer,pending,3499
9639,Gertrude,Buckridge,+1 (916) 935-9306,Gertrude_Buckridge78@yahoo.com,3000,renter,inactive,4640
9640,Lucas,Kunze,+1 (421) 891-9769,Lucas_Kunze26@hotmail.com,2605000,buyer,inactive,925
9641,Luz,Littel,+1 (270) 196-8429,Luz8@gmail.com,2900,renter,inactive,2033
9642,Thomas,Mann,+1 (994) 227-3106,Thomas.Mann@yahoo.com,5000,renter,pending,3212
9643,Margaret,Schinner,+1 (926) 044-2481,Margaret71@yahoo.com,1300,renter,looking,1192
9644,Frankie,Reilly,+1 (200) 015-4426,Frankie.Reilly44@gmail.com,2205000,buyer,looking,1547
9645,Tonya,Nikolaus,+1 (595) 273-7806,Tonya.Nikolaus39@gmail.com,4030000,buyer,inactive,3519
9646,Lyle,Crooks,+1 (091) 103-9787,Lyle65@hotmail.com,3355000,buyer,looking,3846
9647,Chester,Mohr,+1 (029) 556-7085,Chester_Mohr84@yahoo.com,1830000,buyer,pending,2888
9648,Delia,Franecki,+1 (689) 906-9554,Delia_Franecki26@hotmail.com,3155000,buyer,looking,1568
9649,Katherine,Franey,+1 (742) 026-4036,Katherine.Franey70@hotmail.com,400,renter,pending,4311
9650,Dennis,Gerhold,+1 (238) 596-7110,Dennis_Gerhold@gmail.com,455000,buyer,inactive,1036
9651,Caleb,Stehr,+1 (907) 661-3885,Caleb_Stehr65@gmail.com,2600,renter,pending,2379
9652,Jose,MacGyver,+1 (191) 072-3181,Jose_MacGyver94@yahoo.com,2300,renter,pending,3753
9653,Jeremy,Predovic,+1 (566) 500-1340,Jeremy_Predovic12@hotmail.com,4100,renter,pending,400
9654,Ed,Collins,+1 (509) 056-4564,Ed_Collins89@gmail.com,3980000,buyer,inactive,4054
9655,Barbara,Labadie,+1 (169) 798-7696,Barbara_Labadie50@hotmail.com,2800,renter,inactive,3422
9656,Sheila,Cole,+1 (586) 159-0641,Sheila_Cole@yahoo.com,1300,renter,inactive,4086
9657,Fredrick,Dooley,+1 (239) 626-2356,Fredrick45@yahoo.com,2100,renter,inactive,2791
9658,Orlando,Rice,+1 (090) 116-8386,Orlando.Rice@hotmail.com,700,renter,looking,1962
9659,Toni,Parker,+1 (853) 256-9620,Toni.Parker@yahoo.com,1780000,buyer,inactive,3907
9660,Drew,McCullough-Tremblay,+1 (198) 261-5140,Drew43@gmail.com,55000,buyer,inactive,4997
9661,Constance,Pacocha,+1 (972) 739-4506,Constance68@yahoo.com,505000,buyer,inactive,2810
9662,Eric,Lynch,+1 (057) 464-8311,Eric_Lynch@gmail.com,4405000,buyer,inactive,128
9663,Kristopher,McCullough,+1 (672) 398-9853,Kristopher.McCullough93@hotmail.com,4580000,buyer,inactive,2908
9664,Dolores,Wiegand,+1 (223) 231-9310,Dolores_Wiegand@hotmail.com,2130000,buyer,inactive,27
9665,Kristine,Balistreri,+1 (301) 291-4952,Kristine.Balistreri@yahoo.com,255000,buyer,pending,3623
9666,Lester,Gleason,+1 (798) 979-8346,Lester_Gleason@yahoo.com,4605000,buyer,inactive,2812
9667,Deborah,Renner-Gislason,+1 (415) 672-2791,Deborah69@hotmail.com,3500,renter,pending,1691
9668,Debbie,Sipes,+1 (654) 801-5507,Debbie.Sipes25@gmail.com,3200,renter,inactive,2372
9669,Yolanda,Mueller,+1 (000) 612-5759,Yolanda.Mueller39@gmail.com,4180000,buyer,looking,3641
9670,Donnie,Breitenberg,+1 (725) 044-7002,Donnie_Breitenberg@yahoo.com,3130000,buyer,inactive,4245
9671,Norman,Grimes,+1 (248) 778-7444,Norman_Grimes8@gmail.com,3700,renter,inactive,3801
9672,Phyllis,Stracke,+1 (656) 252-3078,Phyllis15@yahoo.com,3880000,buyer,looking,1188
9673,Traci,O'Keefe,+1 (788) 601-6029,Traci_OKeefe75@yahoo.com,580000,buyer,looking,3682
9674,Bonnie,Emmerich,+1 (421) 400-2174,Bonnie_Emmerich7@hotmail.com,4000,renter,inactive,433
9675,Jon,Kessler,+1 (184) 934-6351,Jon.Kessler@gmail.com,630000,buyer,looking,123
9676,Kristin,Ferry,+1 (231) 049-8981,Kristin_Ferry31@yahoo.com,1800,renter,looking,1303
9677,Katie,Brown,+1 (947) 275-2615,Katie.Brown@yahoo.com,2400,renter,pending,4725
9678,Alberta,Schowalter,+1 (176) 195-1226,Alberta_Schowalter@hotmail.com,1800,renter,pending,1393
9679,Loretta,Larkin,+1 (963) 416-8764,Loretta_Larkin1@hotmail.com,1130000,buyer,looking,3451
9680,Virgil,Witting,+1 (540) 740-7186,Virgil_Witting97@hotmail.com,2930000,buyer,pending,3200
9681,Hazel,Franey,+1 (660) 047-6942,Hazel59@hotmail.com,1830000,buyer,inactive,414
9682,Carrie,Towne,+1 (617) 653-0556,Carrie_Towne11@hotmail.com,2205000,buyer,inactive,2806
9683,Randall,Balistreri,+1 (806) 975-3601,Randall15@gmail.com,2300,renter,looking,3423
9684,Inez,Stehr,+1 (364) 772-0239,Inez31@gmail.com,1500,renter,inactive,2373
9685,Jana,Kuvalis,+1 (272) 034-9047,Jana_Kuvalis26@yahoo.com,3800,renter,pending,4766
9686,Percy,Wiegand,+1 (688) 512-7279,Percy_Wiegand@hotmail.com,1800,renter,looking,3756
9687,Alvin,Kovacek,+1 (016) 498-2306,Alvin_Kovacek77@yahoo.com,4000,renter,pending,1126
9688,Renee,Bernier-Ritchie,+1 (952) 280-6895,Renee5@gmail.com,4000,renter,inactive,3983
9689,Jerald,Mosciski,+1 (527) 393-3387,Jerald_Mosciski58@yahoo.com,2480000,buyer,looking,2217
9690,Beatrice,Gottlieb,+1 (078) 008-3913,Beatrice76@yahoo.com,1130000,buyer,pending,1804
9691,Rudy,Wolf,+1 (452) 317-9054,Rudy_Wolf@gmail.com,2400,renter,pending,4491
9692,Marcia,Bartoletti,+1 (803) 769-5480,Marcia23@hotmail.com,2800,renter,pending,914
9693,Everett,Orn,+1 (858) 264-1262,Everett.Orn87@hotmail.com,4580000,buyer,pending,1067
9694,Gregory,Hackett,+1 (958) 958-2800,Gregory.Hackett@gmail.com,3405000,buyer,looking,4793
9695,Jana,Lindgren,+1 (208) 765-7159,Jana2@gmail.com,3355000,buyer,pending,269
9696,Brandy,Boehm,+1 (608) 448-4392,Brandy.Boehm@yahoo.com,3100,renter,pending,3514
9697,David,Rohan,+1 (918) 305-2478,David.Rohan@yahoo.com,300,renter,inactive,1453
9698,Barry,Pacocha,+1 (536) 539-0028,Barry.Pacocha38@gmail.com,4300,renter,inactive,2234
9699,Ebony,Wunsch,+1 (961) 905-5122,Ebony.Wunsch@gmail.com,3200,renter,looking,1262
9700,Debra,Terry,+1 (887) 224-4995,Debra_Terry@gmail.com,2300,renter,pending,2921
9701,Jennie,Hayes,+1 (666) 821-8575,Jennie32@gmail.com,3900,renter,inactive,3882
9702,Ella,Dicki,+1 (703) 759-7345,Ella_Dicki@hotmail.com,800,renter,inactive,1058
9703,Elijah,Kuphal,+1 (928) 457-5411,Elijah0@hotmail.com,600,renter,pending,3197
9704,Terrence,Ebert,+1 (357) 536-0955,Terrence57@gmail.com,2300,renter,looking,544
9705,Alma,Cartwright,+1 (445) 590-6589,Alma.Cartwright@hotmail.com,4955000,buyer,pending,1924
9706,Catherine,Harber,+1 (697) 108-9427,Catherine54@yahoo.com,3400,renter,looking,3168
9707,Mable,Ryan,+1 (178) 386-7952,Mable_Ryan@hotmail.com,2155000,buyer,pending,341
9708,Ross,Schumm,+1 (989) 841-1161,Ross_Schumm@gmail.com,4980000,buyer,looking,2356
9709,Beulah,Little,+1 (576) 821-8113,Beulah12@hotmail.com,1755000,buyer,looking,4877
9710,Adrienne,Smith,+1 (749) 996-2740,Adrienne.Smith@gmail.com,3800,renter,looking,1896
9711,Lynette,Terry,+1 (050) 651-6792,Lynette.Terry5@yahoo.com,2480000,buyer,pending,49
9712,Wilfred,Wunsch-Witting,+1 (536) 548-8043,Wilfred86@yahoo.com,4800,renter,pending,266
9713,Jeannie,Skiles,+1 (938) 176-6188,Jeannie_Skiles@hotmail.com,4980000,buyer,pending,3473
9714,Diana,Blick,+1 (367) 728-3464,Diana10@gmail.com,3700,renter,inactive,2223
9715,Jenna,Fadel,+1 (405) 021-5166,Jenna.Fadel43@hotmail.com,2155000,buyer,looking,2044
9716,Ethel,Hodkiewicz,+1 (374) 074-6044,Ethel25@hotmail.com,4105000,buyer,inactive,3581
9717,Beatrice,Konopelski,+1 (393) 285-7458,Beatrice.Konopelski12@gmail.com,5100,renter,looking,1058
9718,Timmy,Sawayn,+1 (208) 653-1060,Timmy.Sawayn@gmail.com,2230000,buyer,inactive,2759
9719,Dolores,Runte,+1 (435) 703-8313,Dolores.Runte89@yahoo.com,2400,renter,pending,293
9720,Arthur,Murazik,+1 (086) 258-8589,Arthur_Murazik@gmail.com,2900,renter,inactive,1140
9721,Phyllis,Ullrich-Casper,+1 (319) 641-7911,Phyllis_Ullrich-Casper@yahoo.com,3100,renter,pending,2099
9722,Craig,Block,+1 (891) 219-7495,Craig.Block92@hotmail.com,155000,buyer,pending,4806
9723,Julio,Baumbach,+1 (636) 038-9072,Julio67@gmail.com,3800,renter,pending,901
9724,Edith,Jakubowski,+1 (689) 420-4738,Edith_Jakubowski22@gmail.com,255000,buyer,pending,1139
9725,Gladys,Willms,+1 (330) 043-2240,Gladys73@hotmail.com,2800,renter,looking,41
9726,Shawn,Price,+1 (499) 520-0806,Shawn.Price@hotmail.com,2500,renter,pending,1478
9727,Barry,Armstrong,+1 (340) 871-9776,Barry98@yahoo.com,4700,renter,pending,4100
9728,Pat,O'Connell,+1 (936) 130-7473,Pat.OConnell@hotmail.com,600,renter,inactive,2813
9729,Edgar,Graham,+1 (365) 487-4376,Edgar70@gmail.com,4000,renter,looking,2242
9730,Tina,Mayer,+1 (368) 200-2273,Tina99@yahoo.com,4000,renter,looking,1751
9731,Alfonso,Metz,+1 (595) 500-8763,Alfonso_Metz84@gmail.com,500,renter,inactive,3332
9732,Eloise,Heaney,+1 (855) 613-7591,Eloise.Heaney@hotmail.com,780000,buyer,inactive,4724
9733,Jennie,Howell,+1 (896) 508-2576,Jennie_Howell64@hotmail.com,2600,renter,inactive,854
9734,Ashley,Haley,+1 (952) 913-5656,Ashley.Haley@yahoo.com,2930000,buyer,inactive,4458
9735,Christie,Kerluke,+1 (748) 267-0581,Christie.Kerluke27@yahoo.com,1600,renter,inactive,90
9736,Kristy,Kuphal,+1 (801) 200-9081,Kristy_Kuphal49@yahoo.com,4230000,buyer,inactive,3379
9737,Edna,Schowalter,+1 (191) 774-2848,Edna59@yahoo.com,2505000,buyer,looking,2612
9738,Ralph,Hoppe,+1 (001) 511-4042,Ralph30@yahoo.com,4200,renter,looking,3649
9739,Max,Frami-Langworth,+1 (594) 705-4860,Max_Frami-Langworth@gmail.com,4505000,buyer,inactive,1410
9740,Shari,West,+1 (313) 589-0765,Shari_West@hotmail.com,4000,renter,pending,4006
9741,Milton,Larson,+1 (190) 066-3725,Milton_Larson92@gmail.com,2405000,buyer,inactive,3335
9742,Levi,Herman,+1 (177) 527-0710,Levi33@gmail.com,2000,renter,looking,1995
9743,Olivia,Bruen-Aufderhar,+1 (624) 179-9865,Olivia_Bruen-Aufderhar4@gmail.com,1780000,buyer,pending,1326
9744,Earl,Bernier,+1 (462) 958-0487,Earl.Bernier63@hotmail.com,4280000,buyer,looking,292
9745,Maxine,Greenholt,+1 (210) 423-2248,Maxine33@hotmail.com,5005000,buyer,inactive,4643
9746,Marianne,Streich,+1 (362) 262-2047,Marianne_Streich17@gmail.com,2905000,buyer,looking,1478
9747,Joann,O'Reilly,+1 (432) 633-5861,Joann_OReilly@yahoo.com,3300,renter,pending,3216
9748,Terrence,Kessler,+1 (025) 323-7146,Terrence64@hotmail.com,700,renter,looking,46
9749,Courtney,Thiel,+1 (226) 255-1108,Courtney_Thiel@gmail.com,2500,renter,inactive,4725
9750,Lorene,Walker,+1 (293) 551-5316,Lorene.Walker@gmail.com,955000,buyer,looking,1340
9751,Cora,Skiles,+1 (803) 177-2878,Cora.Skiles@hotmail.com,3705000,buyer,inactive,242
9752,Lamar,Smitham,+1 (536) 779-8078,Lamar.Smitham52@hotmail.com,3080000,buyer,looking,3842
9753,Andrea,Braun,+1 (612) 727-8511,Andrea30@hotmail.com,2400,renter,looking,3176
9754,Jeannie,Konopelski,+1 (424) 124-9477,Jeannie6@yahoo.com,2455000,buyer,looking,3578
9755,Wade,Hills,+1 (073) 721-1735,Wade74@yahoo.com,2100,renter,inactive,1006
9756,Sonya,Adams,+1 (944) 174-3591,Sonya69@yahoo.com,530000,buyer,pending,4525
9757,Ricky,Monahan,+1 (294) 918-4590,Ricky_Monahan@hotmail.com,655000,buyer,looking,3728
9758,April,Walsh,+1 (360) 246-8633,April.Walsh49@hotmail.com,4955000,buyer,looking,4407
9759,Earnest,Wisoky,+1 (107) 822-2314,Earnest.Wisoky48@hotmail.com,1100,renter,inactive,1403
9760,Velma,Simonis,+1 (030) 731-9077,Velma_Simonis88@gmail.com,155000,buyer,looking,931
9761,Pam,Nicolas,+1 (644) 527-9899,Pam_Nicolas57@hotmail.com,405000,buyer,pending,48
9762,Heather,Littel,+1 (115) 366-0302,Heather92@yahoo.com,480000,buyer,inactive,3727
9763,Clarence,Hackett,+1 (809) 698-7387,Clarence36@yahoo.com,2200,renter,pending,3562
9764,Bonnie,Weber,+1 (226) 454-0492,Bonnie_Weber@hotmail.com,1680000,buyer,pending,2258
9765,Dominick,Lakin,+1 (016) 362-1944,Dominick_Lakin@gmail.com,3800,renter,pending,4739
9766,Edmond,Doyle,+1 (402) 037-7367,Edmond_Doyle59@yahoo.com,2955000,buyer,looking,4000
9767,Evan,MacGyver,+1 (064) 398-4046,Evan_MacGyver@yahoo.com,4880000,buyer,pending,2735
9768,Terry,Lubowitz,+1 (715) 963-7389,Terry.Lubowitz@gmail.com,4605000,buyer,inactive,238
9769,Bob,Altenwerth,+1 (567) 620-8712,Bob_Altenwerth97@gmail.com,4905000,buyer,pending,247
9770,Nichole,Mohr,+1 (467) 214-2181,Nichole.Mohr43@gmail.com,3300,renter,looking,1894
9771,Tim,Zulauf,+1 (203) 222-9686,Tim.Zulauf87@gmail.com,3255000,buyer,looking,825
9772,Luther,Yost,+1 (599) 424-2697,Luther_Yost@hotmail.com,3800,renter,inactive,1573
9773,Mae,Hackett,+1 (102) 663-8832,Mae1@hotmail.com,3200,renter,inactive,1486
9774,Katie,Hartmann,+1 (951) 060-0164,Katie.Hartmann26@hotmail.com,3000,renter,looking,4746
